aworld	-4313	813	3522
aworld	-4636	805	3766
aworld	-4931	834	4082
aworld	-5200	717	4275
aworld	-5309	517	4231
aworld	-5328	415	4082
aworld	-5214	309	3903
aworld	-5040	202	3915
aworld	-4880	151	4159
aworld	-4569	145	4245
aworld	-4172	236	4106
aworld	-3734	359	3892
aworld	-3446	361	3907
aworld	-3268	281	4080
aworld	-3041	203	4074
aworld	-2774	180	4003
aworld	-2521	189	4055
aworld	-2223	266	4257
aworld	-1943	330	4681
aworld	-1731	305	5151
aworld	-1317	255	5163
aworld	-893	314	4977
aworld	-571	395	4693
aworld	-415	442	4231
aworld	-344	388	3588
aworld	-432	149	2988
aworld	-244	94	2690
aworld	-43	282	2969
aworld	42	359	3020
aworld	97	172	2601
aworld	63	-34	2653
aworld	-24	-219	3095
aworld	214	-275	3381
aworld	505	-113	3528
aworld	791	50	3686
aworld	1097	237	3899
aworld	1358	249	4333
aworld	1477	579	5006
aworld	1516	728	5567
aworld	1570	726	5601
aworld	1719	703	5469
aworld	1760	780	5607
aworld	1676	730	5752
aworld	1538	440	5536
aworld	1380	143	5110
aworld	1222	-26	4730
aworld	1097	-129	4494
aworld	858	-285	4441
aworld	612	-460	4554
aworld	382	-537	4745
aworld	287	-577	4709
aworld	274	-576	4520
aworld	380	-380	4394
aworld	316	-173	4308
aworld	304	36	4050
aworld	329	247	3738
aworld	145	288	3526
aworld	-230	170	3426
aworld	-569	220	3460
aworld	-808	430	3474
aworld	-1022	614	3192
aworld	-1337	735	2878
aworld	-1709	814	2696
aworld	-2178	919	2853
aworld	-2713	907	3127
aworld	-2999	1019	3283
aworld	-3132	1315	3502
aworld	-3327	1454	3639
aworld	-3503	1640	3768
aworld	-3694	2025	3963
aworld	-3829	2289	4124
aworld	-3988	2214	4247
aworld	-4241	1977	4465
aworld	-4457	1843	4614
aworld	-4558	1737	4488
aworld	-4567	1577	4228
aworld	-4705	1455	4219
aworld	-4915	1259	4378
aworld	-5084	915	4463
aworld	-5096	570	4335
aworld	-4901	310	4057
aworld	-4632	231	3936
aworld	-4339	279	4021
aworld	-4083	335	4202
aworld	-3782	294	4147
aworld	-3432	212	3790
aworld	-3101	131	3288
aworld	-2631	308	3187
aworld	-2210	550	3740
aworld	-1960	628	4478
aworld	-1743	442	4637
aworld	-1519	114	4244
aworld	-1147	-111	3608
aworld	-901	-348	3226
aworld	-606	-323	3474
aworld	-240	198	4240
aworld	147	726	4505
aworld	394	941	4030
aworld	510	891	3195
aworld	497	589	2461
aworld	790	662	2745
aworld	933	931	4015
aworld	929	1275	5357
aworld	1191	1614	5703
aworld	1444	1423	5013
aworld	1457	1048	4462
aworld	1386	893	4536
aworld	1389	977	4945
aworld	1535	965	5031
aworld	1732	804	4787
aworld	1915	661	4535
aworld	1854	458	4656
aworld	1717	249	4959
aworld	1584	75	5056
aworld	1518	-81	4850
aworld	1476	-248	4675
aworld	1360	-392	4690
aworld	1120	-592	4745
aworld	905	-741	4717
aworld	830	-681	4698
aworld	803	-540	4611
aworld	788	-436	4383
aworld	819	-207	4212
aworld	690	-57	4031
aworld	439	-187	3672
aworld	168	-226	3352
aworld	-109	51	3290
aworld	-405	377	3287
aworld	-677	736	3155
aworld	-1108	1115	3079
aworld	-1614	1354	3175
aworld	-2122	1482	3283
aworld	-2361	1658	3041
aworld	-2617	1959	3084
aworld	-3136	2071	3375
aworld	-3619	2010	3623
aworld	-4062	1910	3839
aworld	-4425	1901	4031
aworld	-4676	1999	4148
aworld	-4806	1841	3982
aworld	-5098	1540	4277
aworld	-5433	1188	4942
aworld	-5594	862	5278
aworld	-5544	695	5078
aworld	-5380	620	4730
aworld	-5261	468	4601
aworld	-5120	255	4509
aworld	-4838	158	4321
aworld	-4393	220	4173
aworld	-3922	366	4230
aworld	-3541	488	4337
aworld	-3221	472	4207
aworld	-2929	432	3864
aworld	-2638	416	3514
aworld	-2237	420	3490
aworld	-1899	586	3967
aworld	-1574	772	4473
aworld	-1339	697	4475
aworld	-1204	324	3947
aworld	-1039	74	3494
aworld	-561	165	3467
aworld	-118	570	4196
aworld	89	842	4871
aworld	187	741	4810
aworld	207	434	3948
aworld	203	103	2842
aworld	-24	-284	2488
aworld	-165	-508	2724
aworld	-4	-389	3156
aworld	340	-69	3185
aworld	899	231	2711
aworld	1117	337	2865
aworld	911	107	3401
aworld	814	-41	3709
aworld	826	-176	3500
aworld	966	-158	3513
aworld	1049	-17	4020
aworld	1165	69	4577
aworld	1224	13	5043
aworld	1364	73	5598
aworld	1467	50	6022
aworld	1549	59	6234
aworld	1443	-80	6031
aworld	1281	-279	5629
aworld	1181	-441	5277
aworld	1082	-503	5244
aworld	938	-569	5353
aworld	744	-744	5250
aworld	507	-942	4875
aworld	482	-895	4430
aworld	546	-588	4128
aworld	572	-285	3957
aworld	345	-279	3871
aworld	21	-323	3761
aworld	-224	-193	3437
aworld	-310	115	2820
aworld	-361	512	2327
aworld	-537	1005	2204
aworld	-786	1431	2271
aworld	-1211	1621	2420
aworld	-1638	1583	2415
aworld	-1904	1685	2419
aworld	-2426	1776	2753
aworld	-3041	1654	3062
aworld	-3490	1642	3436
aworld	-3900	1736	3971
aworld	-4196	1772	4745
aworld	-4303	1532	5015
aworld	-4492	1179	5033
aworld	-4846	817	5251
aworld	-4995	564	5231
aworld	-4930	515	5072
aworld	-4721	641	4983
aworld	-4529	777	4969
aworld	-4374	837	4852
aworld	-4188	735	4522
aworld	-3939	662	4185
aworld	-3681	701	4038
aworld	-3375	806	4114
aworld	-3169	885	4415
aworld	-3004	896	4537
aworld	-2815	852	4245
aworld	-2636	800	3874
aworld	-2422	815	3734
aworld	-2362	790	3997
aworld	-2322	685	4129
aworld	-2222	589	3952
aworld	-1936	647	3549
aworld	-1570	817	3322
aworld	-1172	892	3656
aworld	-1029	890	4498
aworld	-903	877	5104
aworld	-719	630	4835
aworld	-577	325	4144
aworld	-403	109	3564
aworld	-50	176	3722
aworld	240	521	4389
aworld	537	715	4558
aworld	753	591	4076
aworld	776	275	3466
aworld	764	-60	3252
aworld	941	-74	3550
aworld	1241	104	3916
aworld	1498	185	4085
aworld	1629	24	4034
aworld	1725	-220	4013
aworld	1771	-394	4124
aworld	1892	-437	4318
aworld	2013	-345	4506
aworld	2063	-288	4587
aworld	2026	-285	4572
aworld	1886	-410	4329
aworld	1706	-586	4044
aworld	1421	-718	3880
aworld	1198	-765	3772
aworld	1109	-645	3841
