x,y,z,label
-298,-1396,8206,1
-525,-1482,8215,1
-697,-1541,8193,1
-743,-1406,8189,1
-686,-1123,8210,1
-582,-597,8257,1
-429,12,8295,1
-225,614,8270,1
-13,1167,7684,1
175,1537,6795,1
382,1842,5814,1
519,2196,4592,1
452,2409,3116,1
267,2411,1552,1
48,2217,255,1
-173,1924,-815,1
-370,1691,-1679,1
-497,1435,-2272,1
-485,1151,-2512,1
-366,765,-2479,1
-204,298,-2382,1
-47,-175,-2301,1
108,-611,-2294,1
285,-989,-2282,1
442,-1355,-2198,1
574,-1614,-1991,1
598,-1629,-1800,1
525,-1388,-1679,1
394,-929,-1520,1
241,-455,-1216,1
127,-150,-632,1
102,-42,149,1
53,149,1011,1
-62,-191,2972,1
47,-501,4901,1
-30,-499,6148,1
-101,-763,6923,1
-37,-973,7418,1
60,-1251,7710,1
280,-1518,7882,1
445,-1574,8010,1
422,-1351,8163,1
147,-1109,8309,1
-209,-867,8415,1
-479,-678,8452,1
-508,-324,8479,1
-497,-23,8486,1
-291,190,8476,1
3,443,8347,1
302,667,7808,1
589,1056,7089,1
707,1326,6205,1
842,1486,5361,1
941,1723,4224,1
806,1826,2670,1
519,1653,1057,1
149,1282,-352,1
-249,857,-1416,1
-557,495,-2124,1
-764,191,-2524,1
-852,-89,-2724,1
-853,-319,-2850,1
-796,-464,-2876,1
-686,-513,-2794,1
-532,-476,-2638,1
-336,-324,-2341,1
-136,-144,-1866,1
47,86,-1334,1
134,334,-889,1
144,578,-457,1
98,663,-2,1
53,501,397,1
-23,341,796,1
-133,132,1374,1
-291,-63,2961,1
-282,-214,4166,1
-291,-400,5189,1
-76,-911,6243,1
307,-1497,6914,1
630,-2287,7240,1
998,-2720,7438,1
1129,-2736,7625,1
1096,-2653,7785,1
916,-2090,8009,1
541,-1696,8151,1
271,-1417,8222,1
178,-1442,8198,1
397,-866,8261,1
516,102,8351,1
632,812,8163,1
746,1551,7596,1
698,2127,6580,1
651,2506,5525,1
616,2750,4169,1
484,2761,2477,1
222,2543,877,1
-145,2169,-463,1
-492,1714,-1634,1
-835,1272,-2553,1
-1062,808,-3192,1
-1133,299,-3430,1
-1089,-189,-3502,1
-979,-563,-3554,1
-851,-828,-3601,1
-741,-959,-3707,1
-621,-957,-3810,1
-482,-781,-3745,1
-292,-443,-3223,1
-21,-174,-2228,1
240,-4,-1143,1
348,182,-283,1
290,550,467,1
62,719,1572,1
123,727,3224,1
147,689,4544,1
72,170,5701,1
155,-549,6674,1
277,-951,7276,1
386,-1164,7670,1
417,-1317,7925,1
497,-1551,8057,1
649,-1565,8131,1
601,-1835,8110,1
396,-2110,8076,1
76,-2444,8012,1
-79,-2616,7970,1
-101,-2368,8015,1
-157,-1760,8114,1
-182,-1136,8199,1
-20,-237,8092,1
68,578,7253,1
174,1324,6352,1
192,1976,5502,1
185,2383,4620,1
186,2748,3526,1
96,2925,2100,1
-120,2754,468,1
-373,2263,-982,1
-610,1633,-2006,1
-755,1031,-2743,1
-842,493,-3178,1
-875,7,-3490,1
-826,-409,-3723,1
-736,-720,-3810,1
-604,-857,-3849,1
-455,-858,-3715,1
-270,-748,-3375,1
-107,-428,-2861,1
14,0,-2166,1
56,405,-1216,1
2,573,-238,1
69,604,2101,1
203,648,3875,1
211,607,5486,1
203,276,6598,1
347,-200,7275,1
557,-599,7673,1
712,-1208,7846,1
781,-1607,7927,1
673,-1950,7959,1
508,-2178,7970,1
372,-2129,8010,1
72,-2101,8040,1
-144,-2198,8036,1
-205,-2037,8066,1
-332,-1484,8154,1
-400,-865,8242,1
-328,110,8335,1
-267,888,8145,1
-69,1418,7615,1
135,1785,6589,1
294,1933,5322,1
426,1946,4060,1
464,1987,2680,1
306,1900,1163,1
61,1657,-347,1
-217,1269,-1555,1
-462,878,-2358,1
-639,537,-2965,1
-743,236,-3303,1
-761,-71,-3447,1
-684,-348,-3473,1
-596,-583,-3464,1
-479,-704,-3488,1
-362,-661,-3379,1
-234,-418,-3014,1
-77,-181,-2306,1
99,0,-1513,1
157,269,-610,1
103,528,382,1
13,707,2626,1
-34,640,4253,1
16,561,5697,1
34,220,6720,1
159,-153,7361,1
288,-619,7705,1
419,-1093,7873,1
479,-1451,7952,1
409,-1422,8040,1
208,-1646,8055,1
123,-1777,8063,1
-76,-1936,8061,1
-279,-1814,8096,1
-430,-1635,8126,1
-215,-1140,8200,1
-192,-239,8269,1
-127,369,8111,1
86,734,7702,1
362,1047,7262,1
546,1486,6709,1
608,1799,6045,1
703,2011,5206,1
720,2085,3983,1
599,1935,2587,1
395,1527,1127,1
134,966,-192,1
-184,429,-1309,1
-471,-34,-2185,1
-687,-480,-2849,1
-789,-756,-3219,1
-812,-903,-3327,1
-771,-885,-3289,1
-703,-680,-3228,1
-674,-234,-3042,1
-676,304,-2657,1
-659,834,-2057,1
-586,1162,-1438,1
-450,1152,-818,1
-247,890,-197,1
-90,464,368,1
-79,-22,1315,1
106,-166,2391,1
178,-197,3395,1
218,-284,4636,1
255,-393,5968,1
374,-602,6864,1
530,-732,7432,1
621,-857,7790,1
658,-571,8080,1
411,-442,8250,1
154,-695,8305,1
40,-767,8317,1
-100,-1047,8273,1
-111,-1232,8232,1
-74,-1412,8182,1
267,-1134,8203,1
398,-378,8271,1
467,276,8220,1
535,752,7677,1
563,1166,6442,1
464,1414,5127,1
355,1465,4171,1
270,1599,3370,1
132,1665,2383,1
-77,1544,1180,1
-300,1139,-253,1
-441,456,-1471,1
-505,-218,-2109,1
-512,-647,-2496,1
-550,-870,-2857,1
-567,-933,-3289,1
-544,-895,-3606,1
-421,-663,-3529,1
-246,-388,-3147,1
-30,-242,-2761,1
275,-123,-2456,1
614,-64,-2196,1
911,123,-1839,1
1034,441,-1192,1
991,777,-228,1
835,816,1320,1
896,301,3280,1
866,167,4481,1
677,128,5560,1
404,-84,6588,1
118,-427,7251,1
-39,-883,7662,1
-63,-1247,7917,1
-168,-1187,8144,1
-568,-854,8389,1
-999,-590,8572,1
-1245,-581,8622,1
-1025,-712,8542,1
-607,-762,8432,1
-214,-876,8334,1
162,-676,8286,1
505,-430,8214,1
797,0,7694,1
978,558,6478,1
950,1057,5057,1
823,1515,3899,1
699,2055,2715,1
566,2396,1287,1
510,2262,-408,1
527,1794,-1732,1
571,1379,-2320,1
540,1179,-2657,1
466,1127,-3033,1
383,1086,-3460,1
276,1020,-3790,1
187,938,-4002,1
208,772,-4139,1
373,509,-4011,1
650,258,-3542,1
923,181,-2735,1
1024,218,-1615,1
921,173,-663,1
704,184,551,1
764,-120,1820,1
591,-15,2520,1
369,-537,4029,1
19,-1243,5583,1
-490,-1605,6602,1
-1119,-1453,7378,1
-1683,-1244,7949,1
-1836,-920,8337,1
-1879,-997,8474,1
-1866,-1485,8450,1
-1694,-1719,8402,1
-1515,-1840,8340,1
-1235,-1945,8271,1
-674,-1834,8229,1
-266,-1154,8237,1
62,-853,7746,1
342,-344,6826,1
480,17,6113,1
570,319,5518,1
587,256,4782,1
970,599,3705,1
1050,670,2203,1
1062,640,1499,1
991,757,1434,1
867,979,1586,1
736,1229,1457,1
610,1430,915,1
484,1456,130,1
360,1302,-723,1
277,1000,-1519,1
266,588,-2205,1
312,136,-2510,1
416,-303,-2515,1
589,-668,-2543,1
737,-839,-2551,1
728,-773,-2313,1
597,-478,-1990,1
355,-28,-1641,1
223,807,-1248,1
-366,-386,2315,1
510,580,2960,1
402,522,2233,1
468,47,1854,1
-317,250,4377,1
-1025,-1423,5718,1
-1468,-1122,6918,1
-1603,-637,7746,1
-1480,-754,8138,1
-1140,-1344,8196,1
-867,-1885,8152,1
-763,-2331,8080,1
-559,-2342,8085,1
-293,-1913,8173,1
-145,-1504,8189,1
-38,-1036,7887,1
0,-535,7288,1
79,-21,6499,1
127,426,5407,1
145,414,4567,1
158,-191,4644,1
732,109,4935,1
907,704,3569,1
710,838,2832,1
578,923,2422,1
509,977,1870,1
386,1021,1304,1
188,1036,1004,1
7,1066,675,1
-150,1008,52,1
-259,844,-726,1
-313,560,-1452,1
-286,180,-1928,1
-186,-215,-1966,1
-68,-474,-1871,1
43,-594,-1827,1
111,-615,-1748,1
123,-519,-1585,1
67,-334,-1355,1
-30,-23,-1105,1
-150,237,-802,1
-223,469,812,1
135,-292,1825,1
223,-29,1892,1
69,-287,2653,1
-210,-604,4396,1
-625,-833,6088,1
-932,-889,7228,1
-884,-1004,7896,1
-768,-1283,8191,1
-534,-1420,8330,1
-288,-1496,8366,1
-192,-1762,8315,1
-28,-1975,8257,1
154,-1761,8291,1
304,-1372,8371,1
402,-751,8275,1
420,-70,7782,1
404,501,6982,1
464,851,6259,1
542,905,5643,1
656,1140,4768,1
577,1290,3853,1
420,1372,3201,1
303,1529,2567,1
165,1631,1967,1
8,1609,1607,1
-158,1507,1270,1
-289,1447,765,1
-428,1373,99,1
-564,1173,-643,1
-643,830,-1443,1
-669,357,-2186,1
-654,-103,-2704,1
-560,-520,-2924,1
-414,-837,-2890,1
-280,-972,-2515,1
-267,-839,-2047,1
-388,-413,-1831,1
-533,141,-1753,1
-605,541,-1262,1
-703,643,5,1
-561,221,1945,1
-445,-64,3292,1
-328,-284,4095,1
-228,-555,5182,1
-170,-753,6380,1
-235,-924,7156,1
-264,-1091,7647,1
-205,-911,8014,1
-160,-349,8300,1
-246,-69,8467,1
-224,-342,8483,1
112,-557,8439,1
468,-471,8423,1
762,-224,8450,1
957,315,8175,1
1086,784,7421,1
1208,839,6823,1
1312,1047,5989,1
1241,1313,4969,1
1112,1438,4143,1
968,1496,3217,1
743,1421,2002,1
408,1155,688,1
25,824,-330,1
-313,577,-1028,1
-579,422,-1461,1
-825,366,-1678,1
-1021,325,-1864,1
-1106,217,-2049,1
-1073,66,-2204,1
-966,-17,-2165,1
-910,77,-2023,1
-887,332,-1874,1
-854,569,-1651,1
-663,651,-1507,1
-288,547,-1358,1
106,259,-835,1
359,25,166,1
382,20,1247,1
337,253,2429,1
477,86,4101,1
687,16,5513,1
796,-120,6504,1
742,-354,7139,1
723,-559,7539,1
651,-508,7811,1
370,-481,8015,1
80,-437,8166,1
-131,-267,8273,1
-188,-438,8297,1
45,-646,8266,1
302,-475,8255,1
531,-378,8239,1
737,-144,8112,1
782,72,7900,1
726,531,7578,1
624,971,7234,1
583,1210,6731,1
639,1457,6021,1
660,1675,4999,1
597,1627,3852,1
459,1466,2655,1
250,1239,1422,1
67,1115,373,1
-115,1083,-511,1
-242,1016,-1223,1
-314,825,-1771,1
-345,616,-2152,1
-419,492,-2427,1
-469,457,-2660,1
-371,342,-2803,1
-229,143,-2871,1
-116,-56,-3063,1
3,-210,-3265,1
127,-190,-3021,1
168,57,-2369,1
219,391,-1575,1
408,497,-653,1
669,269,414,1
849,-83,1408,1
1015,-591,2947,1
1070,-661,4403,1
873,-362,5626,1
730,-471,6663,1
443,-631,7342,1
-7,-676,7834,1
-484,-422,8244,1
-844,-229,8528,1
-838,-430,8608,1
-646,-763,8552,1
-281,-1391,8376,1
192,-1730,8225,1
540,-1619,8179,1
697,-1381,8197,1
780,-993,8051,1
816,-527,7475,1
902,-84,6680,1
942,292,5756,1
920,473,5029,1
916,734,4549,1
828,1102,3810,1
674,1356,2681,1
435,1434,1528,1
132,1421,513,1
-133,1374,-181,1
-352,1302,-607,1
-490,1198,-938,1
-580,1116,-1283,1
-670,1042,-1595,1
-728,955,-1766,1
-718,847,-1699,1
-703,715,-1772,1
-615,534,-1994,1
-422,282,-2107,1
-182,85,-1964,1
12,-17,-1554,1
101,111,-1024,1
26,467,-403,1
-163,812,223,1
-276,886,850,1
-124,674,2203,1
131,-81,4010,1
200,-436,5395,1
136,-881,6212,1
73,-1218,6987,1
-45,-1358,7517,1
-83,-1563,7829,1
1,-1819,7989,1
23,-2110,8050,1
142,-2564,8007,1
399,-2696,7978,1
642,-2912,7915,1
898,-3020,7875,1
1037,-3206,7826,1
1249,-2704,7919,1
1314,-1642,7867,1
1267,-847,7242,1
1149,-226,6309,1
1012,349,5261,1
746,791,4288,1
511,1075,3723,1
282,1369,3195,1
32,1646,2459,1
-251,1780,1710,1
-517,1805,1030,1
-711,1706,533,1
-810,1565,204,1
-814,1403,46,1
-815,1324,-245,1
-806,1315,-657,1
-743,1298,-975,1
-756,1339,-1012,1
-889,1382,-1011,1
-1031,1411,-1286,1
-1114,1442,-1705,1
-1173,1448,-2035,1
-1166,1504,-2328,1
-1043,1543,-2354,1
-847,1457,-2040,1
-582,1298,-1507,1
-215,879,40,1
226,494,1598,1
534,83,3439,1
640,-796,5167,1
556,-1771,6239,1
424,-2235,6942,1
346,-2360,7403,1
382,-2461,7674,1
411,-2704,7782,1
642,-3171,7741,1
797,-3335,7741,1
812,-3402,7759,1
800,-3141,7843,1
694,-2621,7974,1
812,-2181,8046,1
786,-1317,8179,1
836,-660,8052,1
839,3,7395,1
736,651,6457,1
521,1291,5164,1
298,1559,4087,1
117,1664,3548,1
-69,1885,3032,1
-328,2052,2236,1
-614,2128,1336,1
-937,2147,464,1
-1315,2226,-421,1
-1696,2281,-1409,1
-1966,2270,-2278,1
-2076,2089,-2683,1
-1982,1752,-2707,1
-1814,1484,-2831,1
-1599,1288,-3027,1
-1363,1193,-3112,1
-1194,1366,-2800,1
-1087,1666,-1818,1
-924,1523,-258,1
-623,1250,1018,1
-332,183,3341,1
-43,-225,4460,1
216,-444,5105,1
330,-685,5239,1
287,-878,5017,1
198,-991,4790,1
136,-815,4880,1
95,-706,5641,1
159,-914,6625,1
342,-1349,7216,1
687,-1905,7485,1
1074,-2461,7578,1
1408,-3046,7571,1
1649,-3380,7575,1
1716,-3612,7581,1
1819,-3556,7629,1
1938,-3151,7732,1
2008,-2432,7885,1
1949,-1696,7902,1
1800,-880,7564,1
1559,-154,6840,1
1241,503,5648,1
811,1004,4363,1
358,1530,3316,1
-82,1969,2396,1
-536,2188,1430,1
-931,2221,425,1
-1297,2270,-357,1
-1586,2288,-890,1
-1732,2216,-1362,1
-1678,1966,-1826,1
-1423,1546,-2241,1
-1096,1090,-2554,1
-815,716,-2802,1
-603,451,-2795,1
-470,401,-2504,1
-370,477,-1851,1
-324,499,-774,1
-380,566,511,1
-555,758,2604,1
-218,420,4196,1
251,55,5470,1
741,-562,6464,1
1036,-1321,7029,1
1173,-1863,7312,1
1197,-2065,7583,1
1136,-2198,7755,1
1114,-2246,7870,1
1092,-2193,7956,1
937,-2109,8026,1
889,-2046,8060,1
991,-1948,8075,1
1190,-1606,8113,1
1299,-1282,8095,1
1253,-879,7680,1
1007,-342,6861,1
562,144,6172,1
95,777,5811,1
-317,1424,5314,1
-604,1801,4532,1
-796,1866,3752,1
-958,1905,2863,1
-1091,1918,2010,1
-1171,1881,1263,1
-1127,1719,652,1
-989,1476,35,1
-784,1183,-561,1
-589,910,-973,1
-408,691,-1211,1
-233,512,-1232,1
-82,391,-1270,1
76,313,-1376,1
170,273,-1409,1
145,361,-1246,1
58,479,-898,1
70,377,-401,1
165,190,59,1
300,29,294,1
369,-46,511,1
148,50,899,1
-356,349,2122,1
-527,166,3084,1
-589,181,3611,1
-458,156,4034,1
-377,-414,5091,1
-488,-1152,6326,1
-712,-1294,7172,1
-706,-1204,7711,1
-472,-1278,7994,1
-113,-1570,8101,1
275,-1796,8134,1
520,-1757,8184,1
756,-1965,8158,1
1168,-1915,8140,1
1530,-1682,8142,1
1757,-1339,7912,1
1846,-752,7234,1
1800,-270,6372,1
1639,37,5573,1
1332,270,4866,1
921,541,4332,1
541,930,3872,1
236,1198,3412,1
-35,1319,2876,1
-339,1409,2161,1
-668,1489,1334,1
-932,1516,607,1
-1075,1389,39,1
-1062,1168,-369,1
-952,960,-704,1
-855,785,-955,1
-862,661,-1052,1
-935,554,-1299,1
-1012,424,-1824,1
-1047,275,-2495,1
-1037,93,-2758,1
-957,1,-2490,1
-872,93,-1775,1
-794,147,-735,1
-629,-46,225,1
-258,-481,1623,1
294,-1009,3427,1
680,-1375,5031,1
960,-1732,6081,1
1036,-1923,6579,1
942,-1814,6705,1
683,-1581,6598,1
489,-1330,6798,1
307,-871,7333,1
-24,-137,7752,1
-488,692,8108,1
-851,1270,8391,1
-1116,1601,8592,1
-1339,1566,8694,1
-1307,1280,8686,1
-875,1214,8595,1
-273,917,8461,1
369,526,8342,1
919,301,8196,1
1221,275,7500,1
1211,535,6191,1
991,663,4941,1
724,1110,4253,1
430,1668,3547,1
189,2002,2531,1
-36,2034,1171,1
-231,1807,-187,1
-381,1450,-1212,1
-463,1045,-1772,1
-447,593,-2223,1
-361,180,-2846,1
-258,-174,-3447,1
-192,-374,-3974,1
-189,-459,-4505,1
-200,-366,-4851,1
-142,-166,-4735,1
-39,18,-4292,1
113,184,-3467,1
272,175,-2366,1
469,53,-1069,1
443,-83,674,1
732,-735,3432,1
905,-354,5186,1
695,-502,6299,1
337,-633,7031,1
-174,-187,7574,1
-817,480,7994,1
-1308,1015,8312,1
-1450,1257,8496,1
-1377,742,8510,1
-929,51,8423,1
-317,-173,8336,1
133,-225,8271,1
334,-95,8259,1
412,179,8227,1
547,638,7882,1
633,971,7383,1
676,1239,6947,1
680,1576,6342,1
619,1857,5259,1
596,1925,4164,1
563,1741,3476,1
514,1427,2793,1
444,1074,1923,1
313,736,1105,1
178,413,426,1
76,202,-124,1
-14,187,-399,1
-169,245,-686,1
-351,252,-1192,1
-468,69,-1669,1
-441,-234,-1994,1
-308,-421,-2189,1
-206,-351,-2273,1
-212,-66,-2339,1
-265,215,-2370,1
-268,359,-2277,1
-174,261,-2240,1
41,3,-2383,1
229,-25,-2303,1
469,61,-1538,1
789,111,-147,1
1010,17,1415,1
984,136,3184,1
1538,-50,4973,1
1631,311,6011,1
1119,195,6934,1
236,362,7665,1
-786,952,8253,1
-1688,1660,8693,1
-1886,1723,8868,1
-1499,728,8725,1
-849,-652,8440,1
-265,-1234,8272,1
-66,-1048,8271,1
-103,-630,8320,1
1,-127,8185,1
130,123,7560,1
219,363,7081,1
193,761,6451,1
150,1164,5470,1
133,1265,4018,1
61,1111,2703,1
-71,965,1765,1
-236,883,1003,1
-388,771,240,1
-458,540,-546,1
-439,181,-1386,1
-361,-200,-2211,1
-276,-469,-2770,1
-201,-502,-3042,1
-161,-372,-3103,1
-125,-83,-3086,1
-80,260,-3164,1
-7,452,-3354,1
89,409,-3492,1
153,321,-3345,1
186,235,-2959,1
191,308,-2388,1
180,403,-1612,1
241,318,-634,1
366,-42,668,1
487,-583,2202,1
166,-971,3745,1
629,-1186,5377,1
477,-843,6482,1
55,-935,7202,1
-338,-1129,7678,1
-673,-846,8076,1
-1008,-467,8415,1
-1218,-333,8646,1
-1205,-313,8740,1
-1202,-636,8677,1
-1040,-1071,8549,1
-706,-1024,8485,1
-374,-822,8445,1
-76,-677,8402,1
171,-520,8363,1
347,-162,8303,1
435,228,7996,1
530,716,7565,1
626,1202,6576,1
639,1466,5027,1
569,1411,3348,1
425,1274,2012,1
245,1168,985,1
11,1147,29,1
-233,1132,-966,1
-474,1018,-2040,1
-618,753,-2999,1
-633,355,-3619,1
-575,46,-3888,1
-530,-33,-3930,1
-465,6,-4064,1
-339,26,-4372,1
-121,3,-4597,1
186,-31,-4358,1
464,52,-3413,1
680,66,-2190,1
790,6,-1100,1
772,-38,-242,1
717,-174,810,1
664,-571,2219,1
369,-994,3980,1
600,-1525,5471,1
447,-989,6545,1
-2,-564,7320,1
-597,-269,7937,1
-1231,280,8474,1
-1631,669,8781,1
-1518,578,8816,1
-1129,-54,8649,1
-675,-978,8411,1
-190,-1286,8282,1
198,-1166,8241,1
444,-909,8239,1
569,-538,7988,1
636,-226,7404,1
693,148,6709,1
713,570,5762,1
648,834,4512,1
510,942,3205,1
289,974,2198,1
14,972,1284,1
-277,901,342,1
-533,764,-577,1
-680,565,-1254,1
-712,340,-1706,1
-662,175,-2021,1
-542,30,-2182,1
-380,-116,-2296,1
-226,-145,-2425,1
-74,-27,-2406,1
22,230,-2407,1
160,506,-2354,1
399,617,-2144,1
698,573,-1572,1
908,517,-890,1
879,716,-410,1
662,1085,100,1
462,594,2164,1
685,202,4382,1
694,26,5467,1
618,-581,5926,1
425,-1152,6637,1
-194,-1373,7257,1
-882,-1273,7729,1
-1280,-1162,8058,1
-1446,-1195,8257,1
-1403,-1446,8324,1
-1219,-1666,8313,1
-1093,-1937,8243,1
-822,-1998,8198,1
-533,-1646,8228,1
-192,-1389,8243,1
195,-1076,8257,1
552,-672,8053,1
745,-196,7380,1
795,406,6013,1
781,705,4710,1
789,1010,3734,1
830,1292,2918,1
733,1490,2020,1
527,1616,895,1
335,1622,-250,1
234,1495,-1170,1
268,1161,-1911,1
409,697,-2378,1
597,216,-2655,1
791,-195,-2834,1
944,-480,-3091,1
1049,-681,-3417,1
1166,-819,-3527,1
1244,-855,-3115,1
1122,-563,-2526,1
840,-41,-2028,1
518,482,-1665,1
304,862,159,1
386,297,1708,1
284,552,2715,1
12,163,4251,1
-392,-356,5839,1
-1056,-600,6875,1
-1739,-676,7551,1
-2127,-825,7970,1
-2085,-978,8182,1
-1855,-1442,8193,1
-1623,-1710,8190,1
-1561,-1822,8213,1
-1328,-1699,8262,1
-848,-1251,8261,1
-309,-916,7934,1
93,-882,7652,1
390,-704,7339,1
523,-311,6931,1
554,13,6633,1
539,452,6047,1
498,939,4989,1
455,1237,4214,1
471,1455,3614,1
478,1559,2853,1
442,1531,1786,1
362,1318,910,1
270,1046,283,1
215,783,-127,1
197,524,-439,1
165,266,-689,1
174,15,-1134,1
250,-316,-1807,1
484,-803,-2444,1
811,-1357,-2856,1
1081,-1784,-2963,1
1211,-1928,-2881,1
1157,-1627,-2666,1
862,-1042,-2140,1
499,-412,-1411,1
175,17,-549,1
-116,-124,1807,1
-297,-394,3574,1
-623,-421,4969,1
-1142,-381,6301,1
-1748,-434,7336,1
-2193,-459,8044,1
-2177,-578,8436,1
-1893,-979,8541,1
-1438,-1317,8525,1
-1043,-1643,8466,1
-811,-1972,8408,1
-568,-1940,8432,1
-252,-1537,8507,1
84,-1291,8398,1
530,-1028,7951,1
903,-695,7334,1
1096,-434,6441,1
1223,-138,5477,1
1219,105,4585,1
1128,172,4352,1
1011,422,4293,1
854,796,3895,1
702,1048,2939,1
635,958,1730,1
520,785,808,1
282,758,244,1
-5,904,3,1
-253,1057,17,1
-410,1252,-237,1
-440,1428,-1000,1
-235,1223,-1757,1
252,658,-2081,1
719,113,-1984,1
999,-131,-1951,1
1047,35,-2174,1
995,358,-2278,1
953,513,-1752,1
895,535,-967,1
769,578,-376,1
644,575,134,1
386,165,1869,1
425,-479,3791,1
-28,344,4313,1
-491,47,5228,1
-951,-413,6301,1
-1346,-667,7153,1
-1634,-723,7687,1
-1784,-871,7999,1
-1645,-1091,8161,1
-1210,-1234,8218,1
-917,-1607,8175,1
-487,-1842,8127,1
-47,-1331,8196,1
285,-682,8269,1
584,-87,8158,1
661,381,7776,1
564,1089,7079,1
375,1733,6063,1
285,2002,5494,1
306,2198,5336,1
403,2403,4860,1
538,2177,3710,1
621,1737,2775,1
535,1452,2174,1
268,1493,1553,1
-7,1594,594,1
-149,1426,-568,1
-139,860,-1464,1
-20,243,-1946,1
-59,-111,-2053,1
-266,-74,-2193,1
-503,135,-2477,1
-628,392,-2774,1
-688,586,-2832,1
-635,649,-2610,1
-482,740,-2166,1
-356,922,-1495,1
-205,1000,-636,1
-8,798,248,1
246,423,1305,1
415,36,2555,1
434,-218,3785,1
357,-396,5413,1
289,-419,6447,1
317,-692,7085,1
327,-954,7478,1
264,-1137,7727,1
127,-1166,7902,1
-1,-972,8043,1
-133,-613,8170,1
-328,-352,8277,1
-441,-119,8362,1
-365,201,8416,1
-18,398,8398,1
402,379,8168,1
721,324,7739,1
913,307,7152,1
1006,453,6827,1
1049,879,6609,1
1032,1273,6103,1
988,1456,5232,1
859,1378,4022,1
671,1247,2877,1
443,1135,2053,1
315,1096,1488,1
218,1077,986,1
60,1053,378,1
-151,954,-383,1
-344,835,-1051,1
-405,644,-1498,1
-300,347,-1713,1
-172,98,-1849,1
-151,23,-2127,1
-230,215,-2337,1
-389,511,-2402,1
-498,777,-2291,1
-345,705,-1884,1
74,260,-1238,1
455,-117,-415,1
609,-158,646,1
580,-142,1758,1
569,-368,3321,1
765,-621,5012,1
729,-319,6231,1
501,-145,7046,1
281,-10,7593,1
115,167,7961,1
-49,216,8196,1
-149,-28,8292,1
-50,-526,8259,1
-15,-1086,8190,1
51,-1535,8124,1
216,-1509,8118,1
328,-1128,8157,1
392,-632,8202,1
462,-164,7703,1
513,243,6886,1
515,536,6172,1
545,873,5305,1
471,1179,4258,1
284,1290,3251,1
61,1367,2370,1
-128,1298,1540,1
-235,1098,760,1
-308,837,105,1
-361,622,-503,1
-463,522,-1002,1
-597,467,-1424,1
-698,432,-1748,1
-718,370,-1948,1
-653,273,-2056,1
-556,214,-2058,1
-503,318,-2046,1
-479,548,-2046,1
-445,791,-1829,1
-354,918,-1083,1
-204,828,-103,1
-26,632,880,1
26,180,1723,1
128,-231,2791,1
369,-677,3763,1
441,-729,5093,1
321,-810,6236,1
167,-575,6986,1
-40,-214,7490,1
-182,-12,7820,1
-192,93,8034,1
-100,40,8150,1
-58,-315,8177,1
-58,-959,8131,1
123,-1182,8114,1
255,-1065,8132,1
475,-935,8144,1
742,-724,7870,1
908,-544,7336,1
992,-183,6619,1
863,230,5948,1
648,676,5426,1
440,1079,4650,1
220,1292,3490,1
-14,1234,2250,1
-242,1146,1371,1
-423,1120,829,1
-504,1031,412,1
-508,795,-16,1
-492,513,-721,1
-551,287,-1440,1
-640,140,-1972,1
-649,74,-2247,1
-622,99,-2209,1
-607,164,-2120,1
-599,231,-2187,1
-614,345,-2036,1
-580,543,-1553,1
-427,633,-601,1
-207,475,503,1
18,24,1937,1
229,-291,3380,1
234,-343,4373,1
146,-489,5489,1
152,-629,6470,1
145,-610,7123,1
148,-645,7536,1
249,-669,7796,1
319,-620,7978,1
394,-547,8103,1
402,-371,8193,1
318,-669,8200,1
310,-1009,8164,1
404,-980,8156,1
449,-683,8177,1
433,-278,8199,1
393,215,7946,1
355,552,7380,1
295,892,6503,1
186,1100,5580,1
61,1411,4803,1
-89,1620,3787,1
-335,1659,2605,1
-630,1595,1530,1
-800,1515,759,1
-865,1341,308,1
-819,1058,-144,1
-706,663,-750,1
-618,245,-1386,1
-573,-74,-1877,1
-542,-187,-2196,1
-550,-112,-2320,1
-556,83,-2278,1
-496,162,-2232,1
-388,246,-2094,1
-274,368,-1786,1
-114,455,-1278,1
33,468,-493,1
114,331,347,1
173,62,1175,1
176,-100,2332,1
381,-521,4105,1
556,-500,5600,1
701,-716,6556,1
802,-1025,7144,1
864,-1240,7510,1
778,-1245,7762,1
470,-929,7976,1
108,-616,8127,1
-178,-516,8203,1
-342,-868,8191,1
-247,-1198,8154,1
-102,-1159,8156,1
-73,-926,8107,1
-94,-429,7809,1
-107,38,7219,1
-61,448,6295,1
-9,666,5318,1
54,748,4430,1
110,797,3440,1
68,817,2371,1
-36,882,1427,1
-146,883,673,1
-132,751,-50,1
-80,477,-761,1
-45,244,-1337,1
6,78,-1789,1
42,25,-2099,1
42,69,-2317,1
53,147,-2491,1
57,364,-2411,1
18,669,-1937,1
-24,921,-1385,1
-108,1083,-932,1
-288,1103,-445,1
-433,921,551,1
-387,526,1445,1
-388,341,2215,1
-390,78,3239,1
-314,-174,4915,1
-224,-596,6146,1
-63,-1049,6896,1
223,-1450,7341,1
499,-1405,7650,1
613,-1766,7787,1
680,-1930,7874,1
495,-1715,7987,1
118,-1582,8069,1
-179,-1580,8100,1
-212,-1450,8123,1
-222,-1146,8166,1
-230,-712,8223,1
-127,25,8114,1
2,701,7797,1
94,1134,7158,1
227,1483,6270,1
295,1662,5191,1
